temporada;data_jogo;rodada;time_casa;time_fora;gols_casa;gols_fora;placar;resultado
2020;2021-01-17 20:30:00;30;Internacional-RS;Fortaleza-CE;4;2;4-2;Vitória Casa
2020;2021-01-17 20:30:00;30;Ceara-CE;Red Bull Bragantino-SP;1;2;1-2;Vitória Fora
2020;2021-01-18 20:00:00;30;Goias-GO;Flamengo-RJ;0;3;0-3;Vitória Fora
2020;2021-01-28 19:00:00;30;Bahia-BA;Corinthians-SP;2;1;2-1;Vitória Casa
2020;2021-01-20 17:00:00;31;Botafogo-RJ;Atletico-GO;1;3;1-3;Vitória Fora
2020;2021-01-20 18:00:00;31;Bahia-BA;Atletico-PR;1;0;1-0;Vitória Casa
2020;2021-01-20 19:15:00;31;Gremio-RS;Atletico-MG;1;1;1-1;Empate
2020;2021-01-20 20:30:00;31;Coritiba-PR;Fluminense-RJ;3;3;3-3;Empate
2020;2021-01-20 21:30:00;31;Sao Paulo-SP;Internacional-RS;1;5;1-5;Vitória Fora
2020;2021-01-20 21:30:00;31;Red Bull Bragantino-SP;Vasco da Gama-RJ;4;1;4-1;Vitória Casa
2020;2021-01-21 19:00:00;31;Goias-GO;Ceara-CE;0;4;0-4;Vitória Fora
2020;2021-01-21 19:00:00;31;Fortaleza-CE;Santos-SP;2;0;2-0;Vitória Casa
2020;2021-01-21 19:00:00;31;Flamengo-RJ;Palmeiras-SP;2;0;2-0;Vitória Casa
2020;2021-01-21 21:00:00;31;Corinthians-SP;Sport-PE;3;0;3-0;Vitória Casa
2020;2021-01-23 19:00:00;32;Sao Paulo-SP;Coritiba-PR;1;1;1-1;Empate
2020;2021-01-23 21:00:00;32;Vasco da Gama-RJ;Atletico-MG;3;2;3-2;Vitória Casa
2020;2021-01-24 16:00:00;32;Atletico-PR;Flamengo-RJ;2;1;2-1;Vitória Casa
2020;2021-01-24 16:00:00;32;Ceara-CE;Palmeiras-SP;2;1;2-1;Vitória Casa
2020;2021-01-24 16:00:00;32;Internacional-RS;Gremio-RS;2;1;2-1;Vitória Casa
2020;2021-01-24 18:15:00;32;Sport-PE;Bahia-BA;2;0;2-0;Vitória Casa
2020;2021-01-24 18:15:00;32;Atletico-GO;Fortaleza-CE;2;0;2-0;Vitória Casa
2020;2021-01-24 18:15:00;32;Santos-SP;Goias-GO;3;4;3-4;Vitória Fora
2020;2021-01-24 20:30:00;32;Fluminense-RJ;Botafogo-RJ;2;0;2-0;Vitória Casa
2020;2021-01-25 20:00:00;32;Corinthians-SP;Red Bull Bragantino-SP;0;2;0-2;Vitória Fora
2020;2021-01-31 16:00:00;33;Coritiba-PR;Gremio-RS;1;1;1-1;Empate
2020;2021-01-31 16:00:00;33;Ceara-CE;Atletico-PR;0;2;0-2;Vitória Fora
2020;2021-01-31 16:00:00;33;Atletico-GO;Sao Paulo-SP;2;1;2-1;Vitória Casa
2020;2021-01-31 16:00:00;33;Vasco da Gama-RJ;Bahia-BA;0;0;0-0;Empate
2020;2021-01-31 17:00:00;33;Atletico-MG;Fortaleza-CE;2;0;2-0;Vitória Casa
2020;2021-01-31 18:15:00;33;Internacional-RS;Red Bull Bragantino-SP;2;1;2-1;Vitória Casa
2020;2021-01-31 20:30:00;33;Fluminense-RJ;Goias-GO;3;0;3-0;Vitória Casa
2020;2021-02-01 20:00:00;33;Sport-PE;Flamengo-RJ;0;3;0-3;Vitória Fora
2020;2021-02-02 16:00:00;33;Palmeiras-SP;Botafogo-RJ;1;1;1-1;Empate
2020;2021-02-17 19:00:00;33;Santos-SP;Corinthians-SP;1;0;1-0;Vitória Casa
2020;2021-02-03 16:00:00;34;Gremio-RS;Santos-SP;3;3;3-3;Empate
2020;2021-02-03 19:15:00;34;Red Bull Bragantino-SP;Atletico-GO;2;0;2-0;Vitória Casa
2020;2021-02-03 21:30:00;34;Bahia-BA;Fluminense-RJ;0;1;0-1;Vitória Fora
2020;2021-02-03 21:30:00;34;Goias-GO;Atletico-MG;1;0;1-0;Vitória Casa
2020;2021-02-03 21:30:00;34;Corinthians-SP;Ceara-CE;2;1;2-1;Vitória Casa
2020;2021-02-04 18:30:00;34;Fortaleza-CE;Coritiba-PR;3;1;3-1;Vitória Casa
2020;2021-02-04 21:00:00;34;Flamengo-RJ;Vasco da Gama-RJ;2;0;2-0;Vitória Casa
2020;2021-02-04 21:00:00;34;Atletico-PR;Internacional-RS;0;0;0-0;Empate
2020;2021-02-05 20:00:00;34;Botafogo-RJ;Sport-PE;0;1;0-1;Vitória Fora
2020;2021-02-19 21:30:00;34;Sao Paulo-SP;Palmeiras-SP;1;1;1-1;Empate
2020;2021-02-06 19:00:00;35;Bahia-BA;Goias-GO;3;3;3-3;Empate
2020;2021-02-06 21:00:00;35;Atletico-GO;Santos-SP;1;1;1-1;Empate
2020;2021-02-07 20:30:00;35;Red Bull Bragantino-SP;Flamengo-RJ;1;1;1-1;Empate
2020;2021-02-08 20:00:00;35;Botafogo-RJ;Gremio-RS;2;5;2-5;Vitória Fora
2020;2021-02-10 19:00:00;35;Internacional-RS;Sport-PE;1;2;1-2;Vitória Fora
2020;2021-02-10 19:15:00;35;Fortaleza-CE;Vasco da Gama-RJ;3;0;3-0;Vitória Casa
2020;2021-02-10 21:00:00;35;Sao Paulo-SP;Ceara-CE;1;1;1-1;Empate
2020;2021-02-10 21:30:00;35;Corinthians-SP;Atletico-PR;3;3;3-3;Empate
2020;2021-02-10 21:30:00;35;Fluminense-RJ;Atletico-MG;0;0;0-0;Empate
2020;2021-02-17 19:30:00;35;Coritiba-PR;Palmeiras-SP;1;0;1-0;Vitória Casa
2020;2021-02-13 17:00:00;36;Goias-GO;Botafogo-RJ;2;0;2-0;Vitória Casa
2020;2021-02-13 19:00:00;36;Atletico-MG;Bahia-BA;1;1;1-1;Empate
2020;2021-02-13 19:00:00;36;Santos-SP;Coritiba-PR;2;0;2-0;Vitória Casa
2020;2021-02-14 16:00:00;36;Vasco da Gama-RJ;Internacional-RS;0;2;0-2;Vitória Fora
2020;2021-02-14 16:00:00;36;Flamengo-RJ;Corinthians-SP;2;1;2-1;Vitória Casa
2020;2021-02-14 18:15:00;36;Palmeiras-SP;Fortaleza-CE;3;0;3-0;Vitória Casa
2020;2021-02-14 18:15:00;36;Atletico-PR;Atletico-GO;2;1;2-1;Vitória Casa
2020;2021-02-14 20:30:00;36;Gremio-RS;Sao Paulo-SP;1;2;1-2;Vitória Fora
2020;2021-02-15 18:00:00;36;Ceara-CE;Fluminense-RJ;1;3;1-3;Vitória Fora
2020;2021-02-15 20:00:00;36;Sport-PE;Red Bull Bragantino-SP;0;0;0-0;Empate
2020;2021-02-20 18:30:00;37;Coritiba-PR;Ceara-CE;0;2;0-2;Vitória Fora
2020;2021-02-20 21:00:00;37;Fortaleza-CE;Bahia-BA;0;4;0-4;Vitória Fora
2020;2021-02-21 16:00:00;37;Flamengo-RJ;Internacional-RS;2;1;2-1;Vitória Casa
2020;2021-02-21 16:00:00;37;Corinthians-SP;Vasco da Gama-RJ;0;0;0-0;Empate
2020;2021-02-21 16:00:00;37;Sport-PE;Atletico-MG;2;3;2-3;Vitória Fora
2020;2021-02-21 18:15:00;37;Santos-SP;Fluminense-RJ;1;1;1-1;Empate
2020;2021-02-21 18:15:00;37;Gremio-RS;Atletico-PR;1;0;1-0;Vitória Casa
2020;2021-02-21 20:30:00;37;Goias-GO;Red Bull Bragantino-SP;0;0;0-0;Empate
2020;2021-02-22 18:00:00;37;Palmeiras-SP;Atletico-GO;1;1;1-1;Empate
2020;2021-02-22 20:00:00;37;Botafogo-RJ;Sao Paulo-SP;1;0;1-0;Vitória Casa
2020;2021-02-25 21:30:00;38;Fluminense-RJ;Fortaleza-CE;2;0;2-0;Vitória Casa
2020;2021-02-25 21:30:00;38;Vasco da Gama-RJ;Goias-GO;3;2;3-2;Vitória Casa
2020;2021-02-25 21:30:00;38;Sao Paulo-SP;Flamengo-RJ;2;1;2-1;Vitória Casa
2020;2021-02-25 21:30:00;38;Red Bull Bragantino-SP;Gremio-RS;1;0;1-0;Vitória Casa
2020;2021-02-25 21:30:00;38;Atletico-MG;Palmeiras-SP;2;0;2-0;Vitória Casa
2020;2021-02-25 21:30:00;38;Internacional-RS;Corinthians-SP;0;0;0-0;Empate
2020;2021-02-25 21:30:00;38;Bahia-BA;Santos-SP;2;0;2-0;Vitória Casa
2020;2021-02-25 21:30:00;38;Atletico-PR;Sport-PE;2;0;2-0;Vitória Casa
2020;2021-02-25 21:30:00;38;Ceara-CE;Botafogo-RJ;2;1;2-1;Vitória Casa
2020;2021-02-25 21:30:00;38;Atletico-GO;Coritiba-PR;3;1;3-1;Vitória Casa
2021;2021-05-29 19:00:00;1;Cuiaba-MT;Juventude-RS;2;2;2-2;Empate
2021;2021-05-29 20:00:00;1;Bahia-BA;Santos-SP;3;0;3-0;Vitória Casa
2021;2021-05-29 21:00:00;1;Sao Paulo-SP;Fluminense-RJ;0;0;0-0;Empate
2021;2021-05-30 11:00:00;1;Atletico-MG;Fortaleza-CE;1;2;1-2;Vitória Fora
2021;2021-05-30 16:00:00;1;Flamengo-RJ;Palmeiras-SP;1;0;1-0;Vitória Casa
2021;2021-05-30 16:00:00;1;Ceara-CE;Gremio-RS;3;2;3-2;Vitória Casa
2021;2021-05-30 18:15:00;1;Chapecoense-SC;Red Bull Bragantino-SP;0;3;0-3;Vitória Fora
2021;2021-05-30 18:15:00;1;Corinthians-SP;Atletico-GO;0;1;0-1;Vitória Fora
2021;2021-05-30 18:15:00;1;Atletico-PR;America-MG;1;0;1-0;Vitória Casa
2021;2021-05-30 20:30:00;1;Internacional-RS;Sport-PE;2;2;2-2;Empate
2021;2021-06-05 19:00:00;2;Atletico-GO;Sao Paulo-SP;2;0;2-0;Vitória Casa
2021;2021-06-05 21:00:00;2;Red Bull Bragantino-SP;Bahia-BA;3;3;3-3;Empate
2021;2021-06-05 21:00:00;2;Santos-SP;Ceara-CE;3;1;3-1;Vitória Casa
2021;2021-06-06 11:00:00;2;Fluminense-RJ;Cuiaba-MT;1;0;1-0;Vitória Casa
2021;2021-06-06 16:00:00;2;America-MG;Corinthians-SP;0;1;0-1;Vitória Fora
2021;2021-06-06 16:00:00;2;Fortaleza-CE;Internacional-RS;5;1;5-1;Vitória Casa
2021;2021-06-06 18:15:00;2;Palmeiras-SP;Chapecoense-SC;3;1;3-1;Vitória Casa
2021;2021-06-06 18:15:00;2;Juventude-RS;Atletico-PR;0;3;0-3;Vitória Fora
2021;2021-06-06 20:30:00;2;Sport-PE;Atletico-MG;0;1;0-1;Vitória Fora
2021;2021-11-23 21:00:00;2;Gremio-RS;Flamengo-RJ;2;2;2-2;Empate
2021;2021-06-12 19:00:00;3;Palmeiras-SP;Corinthians-SP;1;1;1-1;Empate
2021;2021-06-12 19:00:00;3;Santos-SP;Juventude-RS;0;0;0-0;Empate
2021;2021-06-13 16:00:00;3;Flamengo-RJ;America-MG;2;0;2-0;Vitória Casa
2021;2021-06-13 16:00:00;3;Atletico-MG;Sao Paulo-SP;1;0;1-0;Vitória Casa
2021;2021-06-13 16:00:00;3;Gremio-RS;Atletico-PR;0;1;0-1;Vitória Fora
2021;2021-06-13 20:30:00;3;Red Bull Bragantino-SP;Fluminense-RJ;2;2;2-2;Empate
2021;2021-06-13 20:30:00;3;Chapecoense-SC;Ceara-CE;0;0;0-0;Empate
2021;2021-06-13 20:30:00;3;Bahia-BA;Internacional-RS;0;1;0-1;Vitória Fora
2021;2021-06-13 20:30:00;3;Fortaleza-CE;Sport-PE;1;0;1-0;Vitória Casa
2021;2021-07-21 19:00:00;3;Cuiaba-MT;Atletico-GO;2;1;2-1;Vitória Casa
2021;2021-06-16 19:00:00;4;Sao Paulo-SP;Chapecoense-SC;1;1;1-1;Empate
2021;2021-06-16 19:00:00;4;Internacional-RS;Atletico-MG;0;1;0-1;Vitória Fora
2021;2021-06-16 20:30:00;4;Corinthians-SP;Red Bull Bragantino-SP;1;2;1-2;Vitória Fora
2021;2021-06-16 21:30:00;4;Juventude-RS;Palmeiras-SP;0;3;0-3;Vitória Fora
2021;2021-06-17 16:00:00;4;Ceara-CE;Bahia-BA;1;2;1-2;Vitória Fora
2021;2021-06-17 16:00:00;4;America-MG;Cuiaba-MT;0;0;0-0;Empate
2021;2021-06-17 19:00:00;4;Atletico-GO;Fortaleza-CE;0;0;0-0;Empate
2021;2021-06-17 19:00:00;4;Fluminense-RJ;Santos-SP;1;0;1-0;Vitória Casa
2021;2021-06-17 19:00:00;4;Sport-PE;Gremio-RS;1;0;1-0;Vitória Casa
2021;2021-11-02 16:00:00;4;Atletico-PR;Flamengo-RJ;2;2;2-2;Empate
2021;2021-06-19 21:00:00;5;Flamengo-RJ;Red Bull Bragantino-SP;2;3;2-3;Vitória Fora
2021;2021-06-20 11:00:00;5;Palmeiras-SP;America-MG;2;1;2-1;Vitória Casa
2021;2021-06-20 16:00:00;5;Internacional-RS;Ceara-CE;1;1;1-1;Empate
2021;2021-06-20 16:00:00;5;Bahia-BA;Corinthians-SP;0;0;0-0;Empate
2021;2021-06-20 18:15:00;5;Atletico-PR;Atletico-GO;2;1;2-1;Vitória Casa
2021;2021-06-20 18:15:00;5;Santos-SP;Sao Paulo-SP;2;0;2-0;Vitória Casa
2021;2021-06-20 18:15:00;5;Fortaleza-CE;Fluminense-RJ;1;1;1-1;Empate
2021;2021-06-20 20:30:00;5;Juventude-RS;Sport-PE;1;0;1-0;Vitória Casa
2021;2021-06-21 20:00:00;5;Atletico-MG;Chapecoense-SC;1;1;1-1;Empate
2021;2021-08-18 19:00:00;5;Cuiaba-MT;Gremio-RS;0;1;0-1;Vitória Fora
2021;2021-06-23 19:00:00;6;Flamengo-RJ;Fortaleza-CE;2;1;2-1;Vitória Casa
2021;2021-06-23 19:00:00;6;Sao Paulo-SP;Cuiaba-MT;2;2;2-2;Empate
2021;2021-06-23 19:00:00;6;Red Bull Bragantino-SP;Palmeiras-SP;3;1;3-1;Vitória Casa
2021;2021-06-23 19:00:00;6;Atletico-GO;Fluminense-RJ;1;0;1-0;Vitória Casa
2021;2021-06-24 16:00:00;6;America-MG;Juventude-RS;1;1;1-1;Empate
2021;2021-06-24 19:00:00;6;Corinthians-SP;Sport-PE;2;1;2-1;Vitória Casa
2021;2021-06-24 19:00:00;6;Ceara-CE;Atletico-MG;2;1;2-1;Vitória Casa
2021;2021-06-24 19:00:00;6;Chapecoense-SC;Internacional-RS;1;2;1-2;Vitória Fora
2021;2021-06-24 21:30:00;6;Gremio-RS;Santos-SP;2;2;2-2;Empate
2021;2021-06-24 21:30:00;6;Bahia-BA;Atletico-PR;2;1;2-1;Vitória Casa
2021;2021-06-27 11:00:00;7;Juventude-RS;Flamengo-RJ;1;0;1-0;Vitória Casa
2021;2021-06-27 16:00:00;7;Fluminense-RJ;Corinthians-SP;1;1;1-1;Empate
2021;2021-06-27 20:00:00;7;Gremio-RS;Fortaleza-CE;0;0;0-0;Empate
2021;2021-06-27 20:00:00;7;Palmeiras-SP;Bahia-BA;3;2;3-2;Vitória Casa
2021;2021-06-27 20:00:00;7;Atletico-PR;Chapecoense-SC;2;2;2-2;Empate
2021;2021-06-27 20:30:00;7;America-MG;Internacional-RS;1;1;1-1;Empate
2021;2021-06-27 20:30:00;7;Santos-SP;Atletico-MG;2;0;2-0;Vitória Casa
2021;2021-06-27 20:30:00;7;Ceara-CE;Sao Paulo-SP;1;1;1-1;Empate
2021;2021-06-27 20:30:00;7;Sport-PE;Cuiaba-MT;0;0;0-0;Empate
2021;2021-06-28 20:00:00;7;Atletico-GO;Red Bull Bragantino-SP;0;1;0-1;Vitória Fora
2021;2021-06-30 16:00:00;8;Fortaleza-CE;Chapecoense-SC;3;2;3-2;Vitória Casa
2021;2021-06-30 16:00:00;8;Fluminense-RJ;Atletico-PR;1;4;1-4;Vitória Fora
2021;2021-06-30 19:00:00;8;Bahia-BA;America-MG;3;4;3-4;Vitória Fora
2021;2021-06-30 19:00:00;8;Internacional-RS;Palmeiras-SP;1;2;1-2;Vitória Fora
2021;2021-06-30 20:30:00;8;Santos-SP;Sport-PE;0;0;0-0;Empate
2021;2021-06-30 21:30:00;8;Corinthians-SP;Sao Paulo-SP;0;0;0-0;Empate
2021;2021-06-30 21:30:00;8;Juventude-RS;Gremio-RS;2;0;2-0;Vitória Casa
2021;2021-07-01 16:00:00;8;Red Bull Bragantino-SP;Ceara-CE;0;0;0-0;Empate
2021;2021-07-01 19:00:00;8;Atletico-MG;Atletico-GO;4;1;4-1;Vitória Casa
2021;2021-07-01 20:00:00;8;Cuiaba-MT;Flamengo-RJ;0;2;0-2;Vitória Fora
2021;2021-07-03 19:00:00;9;America-MG;Santos-SP;2;0;2-0;Vitória Casa
2021;2021-07-03 19:00:00;9;Atletico-PR;Fortaleza-CE;2;1;2-1;Vitória Casa
2021;2021-07-03 21:00:00;9;Corinthians-SP;Internacional-RS;1;1;1-1;Empate
2021;2021-07-04 11:00:00;9;Chapecoense-SC;Bahia-BA;0;2;0-2;Vitória Fora
2021;2021-07-04 16:00:00;9;Sport-PE;Palmeiras-SP;0;1;0-1;Vitória Fora
2021;2021-07-04 16:00:00;9;Flamengo-RJ;Fluminense-RJ;0;1;0-1;Vitória Fora
2021;2021-07-04 18:15:00;9;Sao Paulo-SP;Red Bull Bragantino-SP;1;2;1-2;Vitória Fora
2021;2021-07-04 18:15:00;9;Ceara-CE;Juventude-RS;2;0;2-0;Vitória Casa
2021;2021-07-04 18:15:00;9;Cuiaba-MT;Atletico-MG;0;1;0-1;Vitória Fora
2021;2021-07-04 20:30:00;9;Gremio-RS;Atletico-GO;0;1;0-1;Vitória Fora
2021;2021-07-06 19:30:00;10;Santos-SP;Atletico-PR;2;1;2-1;Vitória Casa
2021;2021-07-07 18:00:00;10;Red Bull Bragantino-SP;Cuiaba-MT;1;1;1-1;Empate
2021;2021-07-07 18:00:00;10;Bahia-BA;Juventude-RS;1;0;1-0;Vitória Casa
2021;2021-07-07 18:00:00;10;Fortaleza-CE;America-MG;4;0;4-0;Vitória Casa
2021;2021-07-07 19:00:00;10;Palmeiras-SP;Gremio-RS;2;0;2-0;Vitória Casa
2021;2021-07-07 19:00:00;10;Atletico-MG;Flamengo-RJ;2;1;2-1;Vitória Casa
2021;2021-07-07 19:15:00;10;Atletico-GO;Sport-PE;1;1;1-1;Empate
2021;2021-07-07 21:30:00;10;Fluminense-RJ;Ceara-CE;0;0;0-0;Empate
2021;2021-07-07 21:30:00;10;Internacional-RS;Sao Paulo-SP;0;2;0-2;Vitória Fora
2021;2021-07-08 21:00:00;10;Chapecoense-SC;Corinthians-SP;0;1;0-1;Vitória Fora
2021;2021-07-10 16:30:00;11;Palmeiras-SP;Santos-SP;3;2;3-2;Vitória Casa
2021;2021-07-10 16:30:00;11;Gremio-RS;Internacional-RS;0;0;0-0;Empate
2021;2021-07-10 17:30:00;11;Atletico-PR;Red Bull Bragantino-SP;2;2;2-2;Empate
2021;2021-07-10 19:00:00;11;Sao Paulo-SP;Bahia-BA;1;0;1-0;Vitória Casa
2021;2021-07-10 19:00:00;11;America-MG;Atletico-MG;0;1;0-1;Vitória Fora
2021;2021-07-10 19:00:00;11;Sport-PE;Fluminense-RJ;1;2;1-2;Vitória Fora
2021;2021-07-11 11:00:00;11;Juventude-RS;Atletico-GO;1;1;1-1;Empate
2021;2021-07-11 18:15:00;11;Flamengo-RJ;Chapecoense-SC;2;1;2-1;Vitória Casa
2021;2021-07-11 18:15:00;11;Cuiaba-MT;Ceara-CE;2;2;2-2;Empate
2021;2021-07-11 20:30:00;11;Fortaleza-CE;Corinthians-SP;1;0;1-0;Vitória Casa
2021;2021-07-17 17:00:00;12;Ceara-CE;Atletico-PR;1;0;1-0;Vitória Casa
2021;2021-07-17 17:00:00;12;Sao Paulo-SP;Fortaleza-CE;0;1;0-1;Vitória Fora
2021;2021-07-17 19:00:00;12;Corinthians-SP;Atletico-MG;1;2;1-2;Vitória Fora
2021;2021-07-17 21:00:00;12;Fluminense-RJ;Gremio-RS;0;1;0-1;Vitória Fora
2021;2021-07-18 11:00:00;12;Chapecoense-SC;Cuiaba-MT;2;3;2-3;Vitória Fora
2021;2021-07-18 16:00:00;12;Atletico-GO;Palmeiras-SP;0;3;0-3;Vitória Fora
2021;2021-07-18 18:15:00;12;Bahia-BA;Flamengo-RJ;0;5;0-5;Vitória Fora
2021;2021-07-18 20:30:00;12;Internacional-RS;Juventude-RS;1;0;1-0;Vitória Casa
2021;2021-07-18 20:30:00;12;Red Bull Bragantino-SP;Santos-SP;2;2;2-2;Empate
2021;2021-07-19 20:00:00;12;America-MG;Sport-PE;0;1;0-1;Vitória Fora
2021;2021-07-24 17:00:00;13;Gremio-RS;America-MG;1;1;1-1;Empate
2021;2021-07-24 19:00:00;13;Palmeiras-SP;Fluminense-RJ;1;0;1-0;Vitória Casa
2021;2021-07-25 11:00:00;13;Atletico-MG;Bahia-BA;3;0;3-0;Vitória Casa
2021;2021-07-25 16:00:00;13;Fortaleza-CE;Red Bull Bragantino-SP;1;0;1-0;Vitória Casa
2021;2021-07-25 16:00:00;13;Flamengo-RJ;Sao Paulo-SP;5;1;5-1;Vitória Casa
2021;2021-07-25 18:15:00;13;Atletico-PR;Internacional-RS;2;1;2-1;Vitória Casa
2021;2021-07-25 18:15:00;13;Santos-SP;Atletico-GO;0;1;0-1;Vitória Fora
2021;2021-07-25 20:30:00;13;Sport-PE;Ceara-CE;0;0;0-0;Empate
2021;2021-07-26 18:00:00;13;Juventude-RS;Chapecoense-SC;1;0;1-0;Vitória Casa
2021;2021-07-26 20:00:00;13;Cuiaba-MT;Corinthians-SP;1;2;1-2;Vitória Fora
2021;2021-07-31 19:00:00;14;Sao Paulo-SP;Palmeiras-SP;0;0;0-0;Empate
2021;2021-07-31 20:00:00;14;Internacional-RS;Cuiaba-MT;0;0;0-0;Empate
2021;2021-07-31 21:00:00;14;Red Bull Bragantino-SP;Gremio-RS;1;0;1-0;Vitória Casa
2021;2021-08-01 16:00:00;14;Corinthians-SP;Flamengo-RJ;1;3;1-3;Vitória Fora
2021;2021-08-01 16:00:00;14;Atletico-MG;Atletico-PR;2;0;2-0;Vitória Casa
2021;2021-08-01 18:15:00;14;Chapecoense-SC;Santos-SP;0;1;0-1;Vitória Fora
2021;2021-08-01 18:15:00;14;Bahia-BA;Sport-PE;0;1;0-1;Vitória Fora
2021;2021-08-01 20:30:00;14;Atletico-GO;America-MG;1;1;1-1;Empate
2021;2021-08-01 20:30:00;14;Ceara-CE;Fortaleza-CE;3;1;3-1;Vitória Casa
2021;2021-09-02 19:00:00;14;Fluminense-RJ;Juventude-RS;1;1;1-1;Empate
2021;2021-08-06 19:00:00;15;Sport-PE;Red Bull Bragantino-SP;0;0;0-0;Empate
2021;2021-08-07 18:00:00;15;Atletico-PR;Sao Paulo-SP;1;2;1-2;Vitória Fora
2021;2021-08-07 21:00:00;15;Palmeiras-SP;Fortaleza-CE;2;3;2-3;Vitória Fora
2021;2021-08-07 21:00:00;15;Cuiaba-MT;Bahia-BA;1;1;1-1;Empate
2021;2021-08-08 16:00:00;15;America-MG;Fluminense-RJ;1;0;1-0;Vitória Casa
2021;2021-08-08 16:00:00;15;Juventude-RS;Atletico-MG;1;2;1-2;Vitória Fora
2021;2021-08-08 16:00:00;15;Santos-SP;Corinthians-SP;0;0;0-0;Empate
2021;2021-08-08 18:15:00;15;Flamengo-RJ;Internacional-RS;0;4;0-4;Vitória Fora
2021;2021-08-08 18:15:00;15;Ceara-CE;Atletico-GO;0;0;0-0;Empate
2021;2021-08-09 20:00:00;15;Gremio-RS;Chapecoense-SC;2;1;2-1;Vitória Casa
2021;2021-08-14 17:00:00;16;Red Bull Bragantino-SP;Juventude-RS;1;2;1-2;Vitória Fora
2021;2021-08-14 19:00:00;16;Atletico-MG;Palmeiras-SP;2;0;2-0;Vitória Casa
2021;2021-08-14 21:00:00;16;Sao Paulo-SP;Gremio-RS;2;1;2-1;Vitória Casa
2021;2021-08-15 16:00:00;16;Flamengo-RJ;Sport-PE;2;0;2-0;Vitória Casa
2021;2021-08-15 16:00:00;16;Corinthians-SP;Ceara-CE;3;1;3-1;Vitória Casa
2021;2021-08-15 18:15:00;16;Fortaleza-CE;Santos-SP;1;1;1-1;Empate
2021;2021-08-15 18:15:00;16;Bahia-BA;Atletico-GO;1;2;1-2;Vitória Fora
2021;2021-08-15 18:15:00;16;Cuiaba-MT;Atletico-PR;1;0;1-0;Vitória Casa
2021;2021-08-15 20:30:00;16;Internacional-RS;Fluminense-RJ;4;2;4-2;Vitória Casa
2021;2021-08-16 20:00:00;16;Chapecoense-SC;America-MG;1;1;1-1;Empate
2021;2021-08-21 17:00:00;17;Atletico-GO;Chapecoense-SC;1;1;1-1;Empate
2021;2021-08-21 19:00:00;17;Gremio-RS;Bahia-BA;2;0;2-0;Vitória Casa
2021;2021-08-21 21:00:00;17;Juventude-RS;Fortaleza-CE;1;1;1-1;Empate
2021;2021-08-22 11:00:00;17;Palmeiras-SP;Cuiaba-MT;0;2;0-2;Vitória Fora
2021;2021-08-22 16:00:00;17;Ceara-CE;Flamengo-RJ;1;1;1-1;Empate
2021;2021-08-22 16:00:00;17;Atletico-PR;Corinthians-SP;0;1;0-1;Vitória Fora
2021;2021-08-22 18:15:00;17;Santos-SP;Internacional-RS;2;2;2-2;Empate
2021;2021-08-22 20:30:00;17;Sport-PE;Sao Paulo-SP;0;1;0-1;Vitória Fora
2021;2021-08-23 20:00:00;17;America-MG;Red Bull Bragantino-SP;0;2;0-2;Vitória Fora
2021;2021-08-23 20:00:00;17;Fluminense-RJ;Atletico-MG;1;1;1-1;Empate
2021;2021-08-28 17:00:00;18;Sport-PE;Chapecoense-SC;0;0;0-0;Empate
2021;2021-08-28 19:00:00;18;Santos-SP;Flamengo-RJ;0;4;0-4;Vitória Fora
2021;2021-08-28 21:00:00;18;Gremio-RS;Corinthians-SP;0;1;0-1;Vitória Fora
2021;2021-08-28 21:00:00;18;Palmeiras-SP;Atletico-PR;2;1;2-1;Vitória Casa
2021;2021-08-29 11:00:00;18;America-MG;Ceara-CE;2;0;2-0;Vitória Casa
2021;2021-08-29 16:00:00;18;Juventude-RS;Sao Paulo-SP;1;1;1-1;Empate
2021;2021-08-29 18:15:00;18;Atletico-GO;Internacional-RS;0;0;0-0;Empate
2021;2021-08-29 20:30:00;18;Red Bull Bragantino-SP;Atletico-MG;1;1;1-1;Empate
2021;2021-08-30 19:00:00;18;Fluminense-RJ;Bahia-BA;2;0;2-0;Vitória Casa
2021;2021-08-30 21:30:00;18;Fortaleza-CE;Cuiaba-MT;0;0;0-0;Empate
2021;2021-09-04 21:00:00;19;Bahia-BA;Fortaleza-CE;4;2;4-2;Vitória Casa
2021;2021-09-04 21:00:00;19;Cuiaba-MT;Santos-SP;2;1;2-1;Vitória Casa
2021;2021-09-05 18:15:00;19;Atletico-PR;Sport-PE;0;0;0-0;Empate
2021;2021-09-07 21:30:00;19;Corinthians-SP;Juventude-RS;1;1;1-1;Empate
2021;2021-09-07 21:30:00;19;Chapecoense-SC;Fluminense-RJ;1;2;1-2;Vitória Fora
2021;2021-09-22 20:30:00;19;Sao Paulo-SP;America-MG;0;0;0-0;Empate
2021;2021-10-20 19:00:00;19;Ceara-CE;Palmeiras-SP;1;2;1-2;Vitória Fora
2021;2021-10-21 20:00:00;19;Internacional-RS;Red Bull Bragantino-SP;1;1;1-1;Empate
2021;2021-11-03 21:00:00;19;Atletico-MG;Gremio-RS;2;1;2-1;Vitória Casa
2021;2021-11-05 21:30:00;19;Flamengo-RJ;Atletico-GO;2;0;2-0;Vitória Casa
2021;2021-09-11 16:00:00;20;America-MG;Atletico-PR;2;0;2-0;Vitória Casa
